ProductNaam,ProductDescription,ProductPrice,ProductImage,Maincategory,Subcategory,URL
SCHWAIGER Z-Wave/Zigbee Smart Home controller,test1234512858,249,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/552174474.jpg,Controllers,Central Controller,https://www.hashop.nl/SCHWAIGER-Z-Wave/Zigbee-Smart-Home-controller
Z1 Zigbee Control Station,test1234512859,47.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/598990782.jpg,Controllers,Central Controller,https://www.hashop.nl/Z1-Zigbee-Control-Station
ICS-2000 Octopus Control Station Zigbee,test1234512860,119.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/595571097.jpg,Controllers,Central Controller,https://www.hashop.nl/ICS-2000-Octopus-Control-Station-Zigbee
POPP Home - Smart Camera Gateway,test1234512861,183.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/650365457.jpg,Controllers,Central Controller,https://www.hashop.nl/POPP-Home-Smart-Camera-Gateway
Innr Bridge,test1234512862,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/650484697.jpg,Controllers,Central Controller,https://www.hashop.nl/Innr-Bridge
FIBARO Easy Start Pack,test1234512863,375,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/656826797.png,Controllers,Central Controller,https://www.hashop.nl/FIBARO-Easy-Start-Pack
Z-wave.Me USB Stick - Z-wave Plus,test1234512864,36.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/167432387.jpg,Controllers,USB Stick - PC Interface,https://www.hashop.nl/ZME_UZB1
Aeotec USB Z-Stick - Z-Wave Plus,test1234512865,44.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/208041275.png,Controllers,USB Stick - PC Interface,https://www.hashop.nl/Aeotec-USB-Z-Stick-Z-Wave-Plus
RaZberry2 Z-Wave Plug - Z-Wave Plus,test1234512866,56.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/314941745.png,Controllers,USB Stick - PC Interface,https://www.hashop.nl/RaZberry2-Z-Wave-Plug-Z-Wave-Plus
Aeotec Z-wave Signaalversterker 6 GEN5,test1234512867,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/385027645.png,Controllers,USB Stick - PC Interface,https://www.hashop.nl/Aeotec-Z-wave-Signaalversterker-6-GEN5
Vision USB-stick Z-Wave Plus,test1234512868,34.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/430417620.jpg,Controllers,USB Stick - PC Interface,https://www.hashop.nl/Vision-USB-stick-Z-Wave
RFXCOM RFXtrx USB 433.92MHz receiver + transmitter XL-versie,test1234512869,109.75,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/649466472.jpg,Controllers,USB Stick - PC Interface,https://www.hashop.nl/RFXCOM-RFXtrx-USB-433.92MHz-receiver-transmitter-XL-versie
Fibaro KeyFob Z-Wave Plus,test1234512870,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/506495952.jpeg,Controllers,Remote Controllers,https://www.hashop.nl/Fibaro-Keyfob-Z-Wave-Plus
POPP KEYFOB-C mini 4-knops afstandsbediening Z-Wave Plus,test1234512871,44.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/297902029.jpg,Controllers,Remote Controllers,https://www.hashop.nl/POPP-KEYFOB-C-mini-Z-Wave-Plus
NodOn Octan Remote white - Z-Wave Plus,test1234512872,53.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/245141621.jpg,Controllers,Remote Controllers,https://www.hashop.nl/NODECRC3100
NodOn The Soft Remote Z-Wave Plus,test1234512873,52.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/489043820.gif,Controllers,Remote Controllers,https://www.hashop.nl/NodOn-The-Soft-Remote-Z-Wave-Plus
Infrarood afstandbediening verlenger,test1234512874,10.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/221916989.jpg,Controllers,Remote Controllers,https://www.hashop.nl/IR-EGGS3
Aeotec KeyFob Z-Wave G5,test1234512875,53.75,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/19725869.jpeg,Controllers,Remote Controllers,https://www.hashop.nl/Aeotec-KeyFob-Z-Wave-G5
Remotec Airco Bediening Z-Wave,test1234512876,114.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/19100360.jpg,Controllers,Remote Controllers,https://www.hashop.nl/REM_ZXT120
Philio Scene Afstandsbediening Z-Wave,test1234512877,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/480462779.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Philio-Scene-Afstandsbediening-Z-Wave
Remotec Scene Master,test1234512878,44.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/503603427.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Remotec-Scene-Master-ZRC90
Fibaro Swipe,test1234512879,149,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/506509677.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Fibaro-Swipe
Hank Four-Button Scene Controller,test1234512880,38.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/504042102.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Hank-Four-Button-Scene-Controller
Hank One-Button Scene Controller,test1234512881,32.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/504020872.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Hank-One-Button-Scene-Controller
MCO Home Glazen wandschakelaar GEN 5 (1 knop),test1234512882,89.9,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/515027282.jpg,Controllers,Remote Controllers,https://www.hashop.nl/MCO-Home-Glazen-wandschakelaar-GEN-5-(1-knop)
MCO Home Glazen wandschakelaar GEN 5 (2 knoppen),test1234512883,94.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/512102207.jpg,Controllers,Remote Controllers,https://www.hashop.nl/MCO-Home-Glazen-wandschakelaar-GEN-5-(2-knoppen)
Calex Zigbee Afstandsbediening 2-komma-4GHz,test1234512884,21.99,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/608607037.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Calex-Zigbee-Afstandsbediening-2-komma-4GHz
Osram Smart+ Switch,test1234512885,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/622033052.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Osram-Smart-Switch
Osram Smart+ Switch Mini White,test1234512886,30.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/622035092.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Osram-Smart-Switch-Mini-White
Osram Smart+ Switch Mini Grey,test1234512887,30.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/622034467.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Osram-Smart-Switch-Mini-Grey
Osram Smart+ Switch Mini Blue,test1234512888,30.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/622034062.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Osram-Smart-Switch-Mini-Blue
Osram Smart+ Switch Mini Black,test1234512889,30.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/609686822.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Osram-Smart-Switch-Mini-Black
Innr Remote Control,test1234512890,19.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/656056342.jpg,Controllers,Remote Controllers,https://www.hashop.nl/Innr-Remote-Control
POPP Wall Controller 2,test1234512891,44.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/538240359.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/POPP-Wall-Controller-2
Remotec Scene Master,test1234512892,44.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/503603427.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/Remotec-Scene-Master-ZRC90
NodOn Wandzender DEMO,test1234512893,39.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/540975969.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/NodOn-Wandzender-DEMO
WALL CONTROLLER - CWS-3-1,test1234512894,46.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/244565613.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/CWS-3-1-01
Philio Smart Color Button,test1234512895,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/253926315.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/Philio-Smart-Color-Button
Philio Smart Color Button PSR07 Z-Wave,test1234512896,79.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/482997803.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/Philio-Smart-Color-Button-PSR07-Z-Wave
Frame + single paddle BJ arcticwhite,test1234512897,7.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/164360249.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/ZME_SW2
Z-Wave.Me Wandzender,test1234512898,26.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/463574048.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/Z-Wave.Me-Wandzender
Aeotec WallMote Quad - 4-knops afstandsbediening Z-Wave Plus,test1234512899,74.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/358793829.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/Aeotec-WallMote-Quad-4-knops-afstandsbediening-Z-Wave-Plus
Aeotec WallMote - 2-knops afstandsbediening Z-Wave Plus,test1234512900,79.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/433080783.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/Aeotec-WallMote-2-knops-afstandsbediening-Z-Wave-Plus
Frame + single paddle BJ creme,test1234512901,7.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/164360213.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/ZME_SW1
NodOn The Soft Remote Z-Wave Plus,test1234512902,52.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/489043820.gif,Controllers,Wall Transmitter,https://www.hashop.nl/NodOn-The-Soft-Remote-Z-Wave-Plus
Frame + double paddle BJ creme,test1234512903,7.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/164360175.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/ZME_DW1
Frame + double paddle BJ arcticwhite,test1234512904,7.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/164359801.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/ZME_DW2
Frame + single paddle System 55,test1234512905,7.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/463576286.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/ZME_SW7
Frame + double paddle System 55,test1234512906,7.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/463576016.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/ZME_DW7
Frame + double paddle Paris,test1234512907,7.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/162017649.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/ZME_DW6
Frame + single paddle Paris,test1234512908,7.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/162014975.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/ZME_SW6
Z-Wave Plus Wandzender SC - Scene Controller,test1234512909,31.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/538239024.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/Z-Wave-Plus-Wandzender-SC-Scene-Controller
NodOn Octan Remote white - Z-Wave Plus,test1234512910,53.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/245141621.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/NODECRC3100
Fibaro THE BUTTON  - Apple HomeKit,test1234512911,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/553466759.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/Fibaro-THE-BUTTON-Apple-HomeKit
Fibaro THE BUTTON Z-Wave Plus,test1234512912,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/488895986.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/Fibaro-THE-BUTTON-Z-Wave-Plus
MCO Home Glazen wandschakelaar GEN 5 (1 knop),test1234512913,89.9,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/515027282.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/MCO-Home-Glazen-wandschakelaar-GEN-5-(1-knop)
MCO Home Glazen wandschakelaar GEN 5 (2 knoppen),test1234512914,94.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/512102207.jpg,Controllers,Wall Transmitter,https://www.hashop.nl/MCO-Home-Glazen-wandschakelaar-GEN-5-(2-knoppen)
Fibaro Dubbele Inbouwschakelaar-2  2x1-komma-5 kW Z-Wave,test1234512915,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/506493692.png,Modules,Built-in modules,https://www.hashop.nl/Fibaro-Dubbele-Inbouwschakelaar-2x1-komma-5-kW-Z-Wave
Fibaro Enkele Inbouwschakelaar-2  1x2-komma-5 kW - Apple HomeKit,test1234512916,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/553456674.jpg,Modules,Built-in modules,https://www.hashop.nl/Fibaro-Enkele-Inbouwschakelaar-2-1x2-komma-5-kW-Apple-HomeKit
Fibaro Enkele Inbouwschakelaar-2  1x2-komma-5 kW Z-Wave Plus,test1234512917,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/506493637.png,Modules,Built-in modules,https://www.hashop.nl/Fibaro-Enkele-Inbouwschakelaar-1x2-komma-5-kW-Z-Wave-Plus
Fibaro Inbouwschakelaar 2*1-komma-5 KW,test1234512918,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/506494332.png,Modules,Built-in modules,https://www.hashop.nl/Fibaro-Inbouwschakelaar-FGS222
Qubino micro Schakelaar Module 2-voudig (Z-wave plus),test1234512919,53.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/253969689.png,Modules,Built-in modules,https://www.hashop.nl/ZMNHBD1
Qubino Flush 1D schakelaar ZMNHND1 Z-Wave Plus,test1234512920,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/299662873.jpg,Modules,Built-in modules,https://www.hashop.nl/Qubino-Flush-1D-schakelaar-ZMNHND1-Z-Wave-Plus
Qubino Flush 1 schakelaar ZMNHAD1 Z-Wave Plus,test1234512921,54.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/290397101.jpg,Modules,Built-in modules,https://www.hashop.nl/Qubino-Flush-1-schakelaar-ZMNHAD1-Z-Wave-Plus
Qubino Set 5 Modules,test1234512922,249.75,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/506527502.png,Modules,Built-in modules,https://www.hashop.nl/Qubino-Set-5-Modules
Domotica Uitbreidingsset,test1234512923,299,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/506494367.png,Modules,Built-in modules,https://www.hashop.nl/Fibaro-Set-5-Modules
TKB Home TZ57 Dubbele inbouwschakelaar Z-Wave Plus,test1234512924,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/340502451.jpg,Modules,Built-in modules,https://www.hashop.nl/TKB-Home-TZ57-Dubbele-inbouwschakelaar-Z-Wave-Plus
TKB Home TZ37 Dubbele inbouwschakelaar Z-Wave DEMO,test1234512925,44.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/534751574.jpg,Modules,Built-in modules,https://www.hashop.nl/TKB-Home-TZ37-Dubbele-inbouwschakelaar-Z-Wave-DEMO
TKB Home TZ37 Dubbele inbouwschakelaar Z-Wave Plus,test1234512926,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/340483203.jpg,Modules,Built-in modules,https://www.hashop.nl/TKB-Home-TZ37-Dubbele-inbouwschakelaar-Z-Wave-Plus
TKB Home TZ36-D inbouwschakelaar met dubbele wipper Z-Wave Plus,test1234512927,44.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/340496351.jpg,Modules,Built-in modules,https://www.hashop.nl/TKB-Home-TZ36-D-inbouwschakelaar-met-dubbele-wipper-Z-Wave-Plus
TKB Home TZ56-D inbouwschakelaar met dubbele wipper Z-Wave Plus,test1234512928,44.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/340495447.jpg,Modules,Built-in modules,https://www.hashop.nl/TKB-Home-TZ56-D-inbouwschakelaar-met-dubbele-wipper-Z-Wave-Plus
TKB Home TZ36-S Enkele inbouwschakelaar Z-Wave Plus,test1234512929,44.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/340497723.jpg,Modules,Built-in modules,https://www.hashop.nl/TKB-TZ36-S-Enkele-inbouwschakelaar-Z-Wave-Plus
TKB Home TZ56-S Enkele inbouwschakelaar Z-Wave Plus,test1234512930,44.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/340252193.jpg,Modules,Built-in modules,https://www.hashop.nl/TKB-TZ56-S-Enkele-inbouwschakelaar-Z-Wave-Plus
Philio-Tech - PAN04 Inbouwmodule 2x1.5 kw,test1234512931,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/235799733.jpg,Modules,Built-in modules,https://www.hashop.nl/Philio-Tech-PAN04-Inbouwmodule-2x1.5-kw
Qubino 2M inbouw-behuizing ZMNHFA1,test1234512932,6.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/297908173.png,Modules,Built-in modules,https://www.hashop.nl/Qubino-2M-inbouw-behuizing-ZMNHFA1
Inbouwschakelaar Z-Wave Everlux (2-draads),test1234512933,58.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/283888243.jpg,Modules,Built-in modules,https://www.hashop.nl/Zwave.me-Inbouwschakelaar-Z-Wave-2-draads-Everlux
Aeotec Nano Switch,test1234512934,54.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/415861053.png,Modules,Built-in modules,https://www.hashop.nl/Aeotec-Nano-switch
Aeotec Nano switch met stroommeting,test1234512935,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/415851331.png,Modules,Built-in modules,https://www.hashop.nl/Aeotec-Nano-switch-met-stroommeting
Fibaro RGBW Controller,test1234512936,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/506494342.png,Modules,Built-in modules,https://www.hashop.nl/Fibaro-RGBW-Controller
Fibaro Universal Dimmer 2,test1234512937,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/506493732.png,Modules,Built-in modules,https://www.hashop.nl/Fibaro-Universal-Dimmer-2
Fibaro Dimmer Bypass 2,test1234512938,11.99,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/237426507.jpg,Modules,Built-in modules,https://www.hashop.nl/Fibaro-Dimmer-Bypass-2
Z-Wave Inbouw Dimmer Set voor Everlux,test1234512939,55.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/59673271.png,Modules,Built-in modules,https://www.hashop.nl/Z-Wave-Inbouw-Dimmer-Set-voor-Everlux
Hank RGB Lamp Z-Wave Plus,test1234512940,37.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/440727693.jpg,Modules,Built-in modules,https://www.hashop.nl/Hank-RGB-Lamp-Z-wave-Plus
Zipato RGBW Lamp 2 Z-wave,test1234512941,44.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/401294981.jpg,Modules,Built-in modules,https://www.hashop.nl/Zipato-RGBW-Lamp-2-Z-wave
Qubino Flush Dimmer 0-10V Z-Wave Plus,test1234512942,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/290388039.png,Modules,Built-in modules,https://www.hashop.nl/Qubino-Flush-Dimmer-0-10V-Z-Wave-Plus
Qubino Flush Dimmer Z-Wave plus,test1234512943,52.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/221481329.png,Modules,Built-in modules,https://www.hashop.nl/Micro-Dimmer-Module-Qubino-Z-Wave-plus
Calex ED Zigbee Reflectorlamp,test1234512944,21.99,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/658926757.jpg,Modules,Built-in modules,https://www.hashop.nl/Calex-ED-Zigbee-Reflectorlamp
Calex Zigbee standaard-lamp LED,test1234512945,19.99,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/657717132.jpg,Modules,Built-in modules,https://www.hashop.nl/Calex-Zigbee-standaard-lamp-LED
Calex Zigbee LED-lamp,test1234512946,24.99,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/544072384.jpg,Modules,Built-in modules,https://www.hashop.nl/Calex-Zigbee-LED-lamp
Smart LED Light Bulb,test1234512947,36,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/263289185.jpg,Modules,Built-in modules,https://www.hashop.nl/Smart-LED-Light-Bulb
Vision Dimmer Bypass,test1234512948,10.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/312363425.jpg,Modules,Built-in modules,https://www.hashop.nl/Vision-Dimmer-Bypass
TKB Home TZ55-D Dimmer met dubbele wipper Z-Wave Plus,test1234512949,46.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/340488445.jpg,Modules,Built-in modules,https://www.hashop.nl/TKB-Home-TZ55-D-Dimmer-met-dubbele-wipper-Z-Wave-Plus
TKB Home TZ35-D Dimmer met dubbele wipper Z-Wave Plus,test1234512950,46.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/340482695.jpg,Modules,Built-in modules,https://www.hashop.nl/TKB-Home-TZ35-D-Dimmer-met-dubbele-wipper-Z-Wave-Plus
TKB Home TZ55-S Enkelvoudige Dimmer Z-Wave Plus,test1234512951,46.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/340488397.jpg,Modules,Built-in modules,https://www.hashop.nl/TKB-Home-TZ55S-Enkelvoudige-Dimmer-Z-Wave-Plus
TKB Home TZ35-S Enkelvoudige Dimmer Z-Wave Plus,test1234512952,46.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/340469829.jpg,Modules,Built-in modules,https://www.hashop.nl/TKB-Home-Enkelvoudige-Dimmer-Z-Wave-Plus
Qubino RGBW-module ZMNHWD1 Z-Wave Plus,test1234512953,53.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/359801075.jpg,Modules,Built-in modules,https://www.hashop.nl/Qubino-RGBW-module-ZMNHWD1-Z-Wave-Plus
